FREQ;GEO;UNIT;OBJECTIV\TIME_PERIOD,2000 ,2001 ,2002 ,2003 ,2004 ,2005 ,2006 ,2007 ,2008 ,2009 ,2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,2016 ,2017 
A;BG;MEUR_KP_PRE;OBJ84,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.444 ,1.406 ,1.668 ,0 ,0 ,0 
A;CY;MEUR_KP_PRE;OBJ84,0 ,0 ,0 ,0 ,1.595 ,1.526 ,0.083 ,0.105 ,0.133 ,0.143 ,0.163 ,0.145 ,0.156 ,0.098 ,0.1 ,0 ,0 ,0 
A;CZ;MEUR_KP_PRE;OBJ84,0 ,0 ,0 ,0 ,16.197 ,17.299 ,17.071 ,8.191 ,5.216 ,2.722 ,2.053 ,1.666 ,1.427 ,1.036 ,0.675 ,0 ,0 ,0 
A;DE;MEUR_KP_PRE;OBJ84,0 ,0 ,0.154 ,0.164 ,0.107 ,0.088 ,0.04 ,0 ,0 ,1.984 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;DK;MEUR_KP_PRE;OBJ84,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EE;MEUR_KP_PRE;OBJ84,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.72 ,0 ,0 ,0 ,0 
A;ES;MEUR_KP_PRE;OBJ84,0 ,0 ,4.645 ,4.521 ,2.221 ,2.272 ,18.708 ,35.689 ,18.067 ,11.987 ,8.215 ,3.387 ,0.788 ,0.618 ,0.1 ,0.537 ,0 ,0 
A;EU28;MEUR_KP_PRE;OBJ84,0 ,0 ,21.8 ,23.725 ,44.156 ,52.042 ,58.419 ,68.09 ,49.972 ,35.361 ,25.815 ,47.183 ,14.885 ,14.816 ,18.649 ,3.958 ,0.925 ,0.561 
A;FI;MEUR_KP_PRE;OBJ84,0 ,0 ,1.65 ,2.407 ,1.183 ,1.481 ,1.173 ,1.418 ,1.789 ,2.993 ,2.03 ,0.67 ,1.421 ,0.198 ,0.239 ,0 ,0 ,0 
A;FR;MEUR_KP_PRE;OBJ84,0 ,0 ,4.014 ,3.334 ,0.933 ,0 ,0 ,0.361 ,0 ,0.826 ,0.126 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;HU;MEUR_KP_PRE;OBJ84,0 ,0 ,0 ,0 ,1.192 ,0.113 ,0.573 ,0.814 ,0.194 ,0.216 ,0.209 ,0.152 ,0.179 ,0.199 ,0.203 ,0 ,0 ,0 
A;IT;MEUR_KP_PRE;OBJ84,0 ,0 ,4.679 ,6.33 ,6.285 ,19.99 ,15.723 ,10.844 ,10.174 ,7.581 ,9.185 ,38.8 ,7.127 ,7.241 ,15.006 ,3.341 ,0.808 ,0.487 
A;LT;MEUR_KP_PRE;OBJ84,0 ,0 ,0 ,0 ,0.199 ,0.466 ,0.659 ,0.66 ,0.602 ,0.323 ,0.125 ,0.124 ,0.086 ,0.069 ,0.162 ,0 ,0 ,0 
A;LV;MEUR_KP_PRE;OBJ84,0 ,0 ,0 ,0 ,0.059 ,0.428 ,0.631 ,0.362 ,0.119 ,0 ,0.003 ,0.002 ,0 ,0.036 ,0.021 ,0.003 ,0.045 ,0.008 
A;NL;MEUR_KP_PRE;OBJ84,0 ,0 ,6.642 ,6.849 ,6.742 ,5.685 ,1.708 ,2.996 ,0.483 ,0.755 ,2.299 ,1.616 ,2.287 ,1.874 ,0.007 ,0 ,0 ,0 
A;PL;MEUR_KP_PRE;OBJ84,0 ,0 ,0 ,0 ,2.08 ,2.211 ,1.866 ,0.512 ,0.474 ,0.679 ,0.879 ,0.164 ,0.188 ,0.59 ,0.109 ,0 ,0 ,0 
A;RO;MEUR_KP_PRE;OBJ84,0 ,0 ,0 ,0 ,0 ,0 ,0 ,5.518 ,12.381 ,4.919 ,0 ,0 ,0.2 ,0 ,0 ,0 ,0 ,0 
A;SI;MEUR_KP_PRE;OBJ84,0 ,0 ,0 ,0 ,0.016 ,0.049 ,0.079 ,0.18 ,0.043 ,0.031 ,0.149 ,0.32 ,0.147 ,0.615 ,0.209 ,0 ,0 ,0 
A;SK;MEUR_KP_PRE;OBJ84,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.035 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;UK;MEUR_KP_PRE;OBJ84,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.359 ,0.023 ,0 ,0 ,0 ,0 
A;AT;PC_GDP;OBJ84,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;BE;PC_GDP;OBJ84,0 ,0 ,0 ,0 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;BG;PC_GDP;OBJ84,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0.003 ,0.004 ,0 ,0 ,0 
A;CY;PC_GDP;OBJ84,0 ,0 ,0 ,0 ,0.01 ,0.009 ,0 ,0.001 ,0.001 ,0.001 ,0.001 ,0.001 ,0.001 ,0.001 ,0.001 ,0 ,0 ,0 
A;CZ;PC_GDP;OBJ84,0 ,0 ,0 ,0 ,0.012 ,0.012 ,0.011 ,0.005 ,0.003 ,0.002 ,0.001 ,0.001 ,0.001 ,0.001 ,0 ,0 ,0 ,0 
A;DE;PC_GDP;OBJ84,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;DK;PC_GDP;OBJ84,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EE;PC_GDP;OBJ84,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.004 ,0 ,0 ,0 ,0 
A;ES;PC_GDP;OBJ84,0 ,0 ,0 ,0 ,0 ,0 ,0.002 ,0.003 ,0.002 ,0.001 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EU28;PC_GDP;OBJ84,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;FI;PC_GDP;OBJ84,0 ,0 ,0.001 ,0.001 ,0.001 ,0.001 ,0.001 ,0.001 ,0.001 ,0.001 ,0.001 ,0 ,0.001 ,0 ,0 ,0 ,0 ,0 
A;FR;PC_GDP;OBJ84,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;HU;PC_GDP;OBJ84,0 ,0 ,0 ,0 ,0.001 ,0 ,0.001 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;IT;PC_GDP;OBJ84,0 ,0 ,0 ,0 ,0 ,0.001 ,0.001 ,0.001 ,0.001 ,0 ,0.001 ,0.002 ,0 ,0 ,0.001 ,0 ,0 ,0 
A;LT;PC_GDP;OBJ84,0 ,0 ,0 ,0 ,0.001 ,0.002 ,0.002 ,0.002 ,0.002 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LV;PC_GDP;OBJ84,0 ,0 ,0 ,0 ,0 ,0.002 ,0.003 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;NL;PC_GDP;OBJ84,0 ,0 ,0.001 ,0.001 ,0.001 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;PL;PC_GDP;OBJ84,0 ,0 ,0 ,0 ,0.001 ,0.001 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;RO;PC_GDP;OBJ84,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.004 ,0.008 ,0.003 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SI;PC_GDP;OBJ84,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0 ,0.002 ,0.001 ,0 ,0 ,0 
A;SK;PC_GDP;OBJ84,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;UK;PC_GDP;OBJ84,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;BE;MEUR_KP_PRE;OBJ85,0 ,0 ,0 ,0 ,0 ,0 ,0.018 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.186 ,0 ,0 ,0 
A;CZ;MEUR_KP_PRE;OBJ85,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.013 ,0.012 ,0 ,0.009 ,0.008 ,0.004 ,0.035 ,0 ,0 ,0 
A;DE;MEUR_KP_PRE;OBJ85,0 ,0 ,0 ,0 ,0 ,0.059 ,0.129 ,0.638 ,0.261 ,0.223 ,0.144 ,0.173 ,0.179 ,0.167 ,0.1 ,0 ,0 ,0 
A;ES;MEUR_KP_PRE;OBJ85,0 ,0 ,0 ,0.28 ,1.125 ,4.337 ,0 ,0.262 ,2.041 ,4.401 ,7.293 ,3.111 ,3.537 ,3.798 ,3.096 ,0 ,0 ,0 
A;EU28;MEUR_KP_PRE;OBJ85,0 ,0 ,0 ,0.358 ,1.298 ,4.424 ,0.649 ,1.365 ,2.895 ,6.526 ,10.327 ,4.855 ,6.072 ,5.992 ,5.466 ,0.625 ,0.423 ,0 
A;FR;MEUR_KP_PRE;OBJ85,0 ,0 ,0 ,0.078 ,0.173 ,0 ,0.442 ,0.339 ,0.246 ,1.51 ,2.339 ,0.401 ,0.726 ,0.741 ,0.516 ,0.28 ,0 ,0 
A;IT;MEUR_KP_PRE;OBJ85,0 ,0 ,0 ,0 ,0 ,0.028 ,0.06 ,0.027 ,0.255 ,0.378 ,0.551 ,1.162 ,1.601 ,1.11 ,0.913 ,0.345 ,0.423 ,0 
A;UK;MEUR_KP_PRE;OBJ85,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.099 ,0.079 ,0.003 ,0 ,0 ,0.021 ,0.173 ,0.622 ,0 ,0 ,0 
A;BE;PC_GDP;OBJ85,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;CZ;PC_GDP;OBJ85,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;DE;PC_GDP;OBJ85,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;ES;PC_GDP;OBJ85,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EU28;PC_GDP;OBJ85,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;FR;PC_GDP;OBJ85,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;IT;PC_GDP;OBJ85,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;UK;PC_GDP;OBJ85,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;AT;MEUR_KP_PRE;OBJ86,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1.62 ,1.859 ,1.7 ,2.157 ,1.933 ,0.427 ,0 ,0 
A;BE;MEUR_KP_PRE;OBJ86,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.067 ,0.472 ,0 ,0 ,0.034 ,0.029 ,0 ,0.357 ,0 ,0 ,0 
A;BG;MEUR_KP_PRE;OBJ86,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.42 ,0.438 ,0.584 ,0.543 ,0.541 ,0 ,0 ,0 
A;DE;MEUR_KP_PRE;OBJ86,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.77 ,1.552 ,1.31 ,0.959 ,0.636 ,0.661 ,0.651 ,0.661 ,0 ,0 ,0 
A;EE;MEUR_KP_PRE;OBJ86,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;ES;MEUR_KP_PRE;OBJ86,0 ,0 ,0 ,0 ,0 ,0 ,0.174 ,1.571 ,8.705 ,4.191 ,9.426 ,6.701 ,3.318 ,1.445 ,2.189 ,0.075 ,0.309 ,0 
A;EU28;MEUR_KP_PRE;OBJ86,0 ,0 ,0 ,0 ,0.108 ,0.024 ,1.132 ,3.987 ,15.608 ,8.551 ,30.791 ,27.442 ,19.461 ,17.995 ,15.772 ,0.837 ,0.589 ,0.162 
A;FR;MEUR_KP_PRE;OBJ86,0 ,0 ,0 ,0 ,0 ,0 ,0.911 ,0.648 ,0.697 ,0.38 ,1.76 ,1.504 ,1.06 ,3.007 ,2.16 ,0 ,0 ,0 
A;IE;MEUR_KP_PRE;OBJ86,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,4.978 ,5.09 ,4.562 ,4.683 ,2.238 ,0 ,0 ,0 
A;IT;MEUR_KP_PRE;OBJ86,0 ,0 ,0 ,0 ,0.108 ,0.024 ,0.047 ,0.864 ,2.079 ,0.581 ,9.364 ,4.672 ,2.782 ,2.161 ,1.326 ,0.223 ,0.204 ,0.144 
A;LT;MEUR_KP_PRE;OBJ86,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.023 ,0.182 ,0.509 ,0.022 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;NL;MEUR_KP_PRE;OBJ86,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.53 ,0.493 ,2.7 ,0.937 ,0.33 ,2.741 ,0.112 ,0.076 ,0.018 
A;PL;MEUR_KP_PRE;OBJ86,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SE;MEUR_KP_PRE;OBJ86,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1.674 ,1.737 ,1.867 ,1.086 ,0 ,0 ,0 
A;SI;MEUR_KP_PRE;OBJ86,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.044 ,0.019 ,0.006 ,0.013 ,0.007 ,0.005 ,0.005 ,0.002 ,0 ,0 ,0 
A;UK;MEUR_KP_PRE;OBJ86,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1.903 ,1.042 ,1.736 ,2.126 ,2.086 ,1.146 ,0.538 ,0 ,0 ,0 
A;AT;PC_GDP;OBJ86,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0 ,0.001 ,0.001 ,0 ,0 ,0 
A;BE;PC_GDP;OBJ86,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;BG;PC_GDP;OBJ86,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0.001 ,0.001 ,0.001 ,0.001 ,0 ,0 ,0 
A;DE;PC_GDP;OBJ86,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EE;PC_GDP;OBJ86,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;ES;PC_GDP;OBJ86,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0 ,0.001 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 
A;EU28;PC_GDP;OBJ86,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;FR;PC_GDP;OBJ86,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;IE;PC_GDP;OBJ86,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.003 ,0.003 ,0.002 ,0.002 ,0.001 ,0 ,0 ,0 
A;IT;PC_GDP;OBJ86,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LT;PC_GDP;OBJ86,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.002 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;NL;PC_GDP;OBJ86,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;PL;PC_GDP;OBJ86,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SE;PC_GDP;OBJ86,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SI;PC_GDP;OBJ86,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;UK;PC_GDP;OBJ86,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;AT;MEUR_KP_PRE;OBJ87,0 ,0 ,0 ,0 ,1.145 ,1.961 ,6.297 ,1.543 ,1.75 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;CZ;MEUR_KP_PRE;OBJ87,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;DE;MEUR_KP_PRE;OBJ87,0 ,0 ,0 ,0 ,0 ,0.105 ,2.181 ,3.396 ,5.427 ,1.508 ,1.719 ,1.614 ,1.52 ,0 ,0 ,0 ,0 ,0 
A;ES;MEUR_KP_PRE;OBJ87,0 ,0 ,0 ,0 ,0 ,2.702 ,58.313 ,8.506 ,11.67 ,4.726 ,3.755 ,0.069 ,0.368 ,0 ,0 ,0 ,0 ,0 
A;EU28;MEUR_KP_PRE;OBJ87,0 ,0 ,2.627 ,2.268 ,2.48 ,7.147 ,86.549 ,27.169 ,38.409 ,12.733 ,12.141 ,4.613 ,8.102 ,1.667 ,2.795 ,2.671 ,0.478 ,0 
A;FR;MEUR_KP_PRE;OBJ87,0 ,0 ,0 ,0 ,0 ,0.001 ,0.001 ,0.001 ,0.002 ,0 ,0 ,0.336 ,1.083 ,0.173 ,0.307 ,0 ,0 ,0 
A;IE;MEUR_KP_PRE;OBJ87,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.235 ,0.025 ,0.146 ,0.068 ,0.035 ,0 ,0 ,0 
A;IT;MEUR_KP_PRE;OBJ87,0 ,0 ,2.627 ,2.268 ,1.192 ,2.258 ,8.412 ,12.609 ,15.468 ,1.568 ,1.039 ,2.177 ,4.492 ,0.887 ,2.328 ,2.671 ,0.478 ,0 
A;LT;MEUR_KP_PRE;OBJ87,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.27 ,0.316 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;NL;MEUR_KP_PRE;OBJ87,0 ,0 ,0 ,0 ,0.143 ,0.12 ,0 ,0 ,0.362 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;PT;MEUR_KP_PRE;OBJ87,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.03 ,0.298 ,0.491 ,0.489 ,0.003 ,0 ,0 ,0 
A;SE;MEUR_KP_PRE;OBJ87,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.856 ,1.069 ,1.352 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SK;MEUR_KP_PRE;OBJ87,0 ,0 ,0 ,0 ,0 ,0 ,11.344 ,0.616 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;UK;MEUR_KP_PRE;OBJ87,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.228 ,2.556 ,3.862 ,4.012 ,0.092 ,0 ,0.05 ,0.122 ,0 ,0 ,0 
A;AT;PC_GDP;OBJ87,0 ,0 ,0 ,0 ,0 ,0.001 ,0.002 ,0 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;CZ;PC_GDP;OBJ87,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;DE;PC_GDP;OBJ87,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;ES;PC_GDP;OBJ87,0 ,0 ,0 ,0 ,0 ,0 ,0.005 ,0.001 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EU28;PC_GDP;OBJ87,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;FR;PC_GDP;OBJ87,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;IE;PC_GDP;OBJ87,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;IT;PC_GDP;OBJ87,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LT;PC_GDP;OBJ87,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;NL;PC_GDP;OBJ87,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;PT;PC_GDP;OBJ87,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SE;PC_GDP;OBJ87,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SK;PC_GDP;OBJ87,0 ,0 ,0 ,0 ,0 ,0 ,0.019 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;UK;PC_GDP;OBJ87,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;BE;MEUR_KP_PRE;OBJ88,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.473 ,0.037 ,0 ,0 ,0 ,0 ,0 ,0 
A;CY;MEUR_KP_PRE;OBJ88,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.102 ,0.159 ,0.378 ,0.128 ,0.026 ,0.018 ,0.027 ,0 ,0 ,0 
A;DE;MEUR_KP_PRE;OBJ88,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.153 ,0 ,0 ,0 ,0.978 ,0.707 ,0 ,0 ,0 ,0 
A;ES;MEUR_KP_PRE;OBJ88,0 ,0 ,0 ,0 ,0 ,0 ,1.053 ,2.804 ,3.106 ,2.636 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EU28;MEUR_KP_PRE;OBJ88,0 ,0 ,0 ,0 ,0 ,0 ,1.053 ,3.067 ,3.619 ,2.794 ,20.931 ,26.551 ,10.284 ,9.108 ,3.23 ,1.244 ,1.044 ,0.329 
A;FR;MEUR_KP_PRE;OBJ88,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.332 ,0 ,0.778 ,0.497 ,0 ,0 ,0 ,0 
A;NL;MEUR_KP_PRE;OBJ88,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.263 ,0.257 ,0 ,19.747 ,26.387 ,8.502 ,7.887 ,3.203 ,1.244 ,1.044 ,0.329 
A;SI;MEUR_KP_PRE;OBJ88,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;BE;PC_GDP;OBJ88,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;CY;PC_GDP;OBJ88,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0.001 ,0.002 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 
A;DE;PC_GDP;OBJ88,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;ES;PC_GDP;OBJ88,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EU28;PC_GDP;OBJ88,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;FR;PC_GDP;OBJ88,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;NL;PC_GDP;OBJ88,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.003 ,0.004 ,0.001 ,0.001 ,0 ,0 ,0 ,0 
A;SI;PC_GDP;OBJ88,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;AT;MEUR_KP_PRE;OBJ89,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1.055 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;BE;MEUR_KP_PRE;OBJ89,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.516 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;BG;MEUR_KP_PRE;OBJ89,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,13.375 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;DE;MEUR_KP_PRE;OBJ89,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
